Safe,IP,Times,Request_method,Request_resource,Request_protocol,Status,Bytes,Url,Label
0,141.212.122.32,28/Apr/2018:01:02:06,GET,/index.do,HTTP/1.1,200,26312,http://202.127.7.218:8080/,Mozilla/5.0 zgrab/0.x
0,223.93.176.137,28/Apr/2018:05:39:59,GET,/index.do,HTTP/1.1,200,26312,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
0,80.82.77.33,28/Apr/2018:07:49:05,GET,/index.do,HTTP/1.1,200,26312,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
0,54.191.228.110,28/Apr/2018:08:40:59,GET,/index.do,HTTP/1.1,200,26204,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/602.1 (KHTML, like Gecko) splash Version/9.0 Safari/602.1"
0,71.6.135.131,28/Apr/2018:08:51:21,GET,/index.do,HTTP/1.1,200,26312,-,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36"
0,192.168.238.106,28/Apr/2018:08:53:24,GET,/index.do,HTTP/1.1,200,26224,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/showClusterListInFileMng.action?_dc=1524877723712,HTTP/1.1,200,1041,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/listShortcut.action?_dc=1524877724475,HTTP/1.1,200,348,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:36,GET,/showAllMessage.action?_dc=1524877724560,HTTP/1.1,200,2300,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,111.206.36.9,28/Apr/2018:08:56:57,GET,/index.do,HTTP/1.1,200,26204,-,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0
0,192.168.238.106,28/Apr/2018:09:23:11,GET,/showClusterListInFileMng.action?_dc=1524879499283,HTTP/1.1,200,1041,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:09:23:11,GET,/listShortcut.action?_dc=1524879499733,HTTP/1.1,200,348,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:09:23:11,GET,/showAllMessage.action?_dc=1524879499780,HTTP/1.1,200,2300,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.50.198,28/Apr/2018:09:36:48,GET,/index.do,HTTP/1.1,200,26224,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,192.168.50.198,28/Apr/2018:09:38:25,GET,/listShortcut.action?_dc=1524880411976,HTTP/1.1,200,348,http://192.168.155.108/login.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,192.168.50.198,28/Apr/2018:09:38:25,GET,/showAllMessage.action?_dc=1524880411999,HTTP/1.1,200,4183,http://192.168.155.108/login.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,192.168.50.198,28/Apr/2018:09:38:25,GET,/showClusterListInFileMng.action?_dc=1524880412078,HTTP/1.1,200,358,http://192.168.155.108/login.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,192.168.50.198,28/Apr/2018:09:39:53,GET,/listShortcut.action?_dc=1524880500201,HTTP/1.1,200,348,http://192.168.155.108/login.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,192.168.50.198,28/Apr/2018:09:39:53,GET,/showAllMessage.action?_dc=1524880500209,HTTP/1.1,200,4183,http://192.168.155.108/login.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,192.168.50.198,28/Apr/2018:09:39:53,GET,/showClusterListInFileMng.action?_dc=1524880500037,HTTP/1.1,200,1030,http://192.168.155.108/login.do,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1 Safari/605.1.15"
0,220.181.132.193,28/Apr/2018:09:48:35,GET,/index.do,HTTP/1.1,200,26224,-,"Mozilla/5.0 (Linux; U; Android 5.0.2; zh-CN; Redmi Note 3 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 OPR/11.2.3.102637 Mobile Safari/537.36"
0,94.103.232.82,28/Apr/2018:10:41:33,GET,/index.do,HTTP/1.1,200,26881,http://xfinity.net.cn/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/603.3.8 (KHTML, like Gecko) Version/10.1.2 Safari/603.3.8"
0,192.168.238.106,28/Apr/2018:12:25:20,GET,/index.do,HTTP/1.1,200,26224,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:12:25:55,GET,/index.do,HTTP/1.1,200,26224,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:12:26:53,GET,/showClusterListInFileMng.action?_dc=1524890521563,HTTP/1.1,200,1041,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:12:26:55,GET,/listShortcut.action?_dc=1524890523190,HTTP/1.1,200,348,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:12:26:55,GET,/showAllMessage.action?_dc=1524890523280,HTTP/1.1,200,2300,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:13:36:46,GET,/index.do,HTTP/1.1,200,26224,-,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:13:37:07,GET,/showClusterListInFileMng.action?_dc=1524894735108,HTTP/1.1,200,1041,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:13:37:15,GET,/listShortcut.action?_dc=1524894743120,HTTP/1.1,200,348,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:13:37:15,GET,/showAllMessage.action?_dc=1524894743229,HTTP/1.1,200,2300,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:14:12:45,GET,/login.do,HTTP/1.1,200,26240,-,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
0,192.168.50.23,28/Apr/2018:14:17:18,GET,/index.do,HTTP/1.1,200,26224,-,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0
0,192.168.50.23,28/Apr/2018:14:17:57,GET,/showClusterListInFileMng.action?_dc=1524897183954,HTTP/1.1,200,1027,http://192.168.155.108/login.do,Mozilla/5.0 (Windows NT 5.1; rv:52.0) Gecko/20100101 Firefox/52.0
